country,year,gdp_per_capita,population,internet_users_pct,electricity_kwh_pc,renewable_electricity_pct,energy_imports_net_pct
Sub-Saharan Africa,2016,1455.03525304571,1052824144.0,18.3,429.939807142592,24.9166260383745,-48.3115887045613
South Asia (IDA & IBRD),2016,1722.90703415144,1555111864.0,16.7,815.149710118088,13.9131547028736,36.8378180564131
South Asia,2016,1722.90703415144,1555111864.0,16.7,815.149710118088,13.9131547028736,36.8378180564131
Small states,2016,10486.2161094903,18671045.0,50.9,,43.9324143032371,-64.2290376848315
Pre-demographic dividend,2016,1316.74567214685,895239872.0,,243.325918785067,34.648000505783,-133.013315322269
Post-demographic dividend,2016,41502.2222895522,1102966925.0,,8948.59749869626,23.6648818272619,26.3619739874279
Pacific island small states,2016,3856.70459060951,2477794.0,,,37.7998534798535,
Other small states,2016,10813.3826960431,11851918.0,,,55.0469226917664,-41.8408273473623
OECD members,2016,36229.3490773616,1340142055.0,,7827.91045237365,24.4944666935683,23.3974881565918
Not classified,2016,,,,,,
North America,2016,56112.2253713869,360527592.0,86.1,13102.0660215848,21.8925560810728,2.76021764744881
Middle income,2016,4605.60639396078,5515962374.0,,2000.67204622158,25.2223891039656,1.98243374696154
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2016,2858.61689096826,641470827.0,30.6,1212.3733245828,9.26444837865901,-57.7443391729685
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2016,2863.14057781135,645837915.0,30.8,1212.3733245828,9.2636465133392,-57.7443391729685
"Middle East, North Africa, Afghanistan & Pakistan",2016,5126.05331639032,707023525.0,35.0,2132.83737003945,5.2409734586972,-120.727783865889
Lower middle income,2016,1895.24399500136,2806590212.0,21.9,754.180907694974,19.7687460375936,17.2342713846022
Low income,2016,633.792954627598,501149314.0,10.0,217.329475173175,52.9638248246958,-12.6178075164659
Low & middle income,2016,4274.9314240157,6017111688.0,,1883.97197257961,25.4675768270415,1.74307786266529
Least developed countries: UN classification,2016,966.721782937566,985414939.0,13.8,220.124904132597,47.5000622447211,-28.6724587379469
Latin America & the Caribbean (IDA & IBRD countries),2016,8082.02330614142,609017063.0,57.7,2199.69693615776,54.5472152636635,-18.719804030278
Latin America & Caribbean (excluding high income),2016,7977.19727122285,556440282.0,56.4,2107.39985230545,53.4504484311666,-8.71660097555617
Latin America & Caribbean,2016,8241.45140922665,624737786.0,57.5,2188.37126221446,53.0505839327607,-17.1592556557252
Late-demographic dividend,2016,8297.33610796797,2270841806.0,,3944.35245327204,27.3517050456311,-12.7241848930202
IDA total,2016,1314.0817741131,1638586691.0,16.9,319.122938971833,38.8365923190432,-7.80376319014404
IDA only,2016,1054.10011053311,1060123021.0,14.9,271.996011657431,48.6763565137006,9.54251088077982
IDA blend,2016,1790.53787826053,578463670.0,20.6,395.453805763782,27.1194307074018,-27.5752436942292
IDA & IBRD total,2016,4447.41739069513,6360153661.0,36.4,2002.29038637231,25.3209650450012,-7.26949373563121
IBRD only,2016,5534.81953332907,4721566970.0,43.2,2530.93611817028,24.6910279659912,-7.22795247877636
High income,2016,37057.8096501124,1374284415.0,82.5,8775.10511295252,21.996104701646,-2.20197810021268
Heavily indebted poor countries (HIPC),2016,894.708764701024,756895035.0,,191.333434443294,58.3557441080191,-5.81756853634953
Fragile and conflict affected situations,2016,1491.08080315915,910836458.0,20.4,536.243957765578,26.9002500521522,-92.4010313322211
European Union,2016,31456.8971280656,444676652.0,,6182.68799954894,30.6952580652431,59.2808190974564
Europe & Central Asia (IDA & IBRD countries),2016,7659.54924391363,455913002.0,63.3,4263.04766168059,20.5214641270508,-46.7735923895656
Europe & Central Asia (excluding high income),2016,5986.89723080084,242224182.0,56.2,2922.89414397826,23.9661048746303,-3.87513181849456
Europe & Central Asia,2016,22519.6408855547,911579016.0,72.3,5448.02637571693,29.1252196311576,2.73087126947851
Euro area,2016,35228.4854539428,344132977.0,,6460.1074252759,30.5953231241133,65.7911679941864
East Asia & Pacific (IDA & IBRD countries),2016,6758.74365728701,2045816761.0,50.2,3315.61642008718,24.8701644303464,12.3706851722953
East Asia & Pacific (excluding high income),2016,6683.18386700353,2071486140.0,49.6,3284.00514283317,24.9668639829216,11.98401699528
East Asia & Pacific,2016,9965.00400107685,2317076058.0,53.9,3897.03249685393,21.7498153714932,22.5168674582339
Early-demographic dividend,2016,3223.9805446069,3233033717.0,,1204.52065209856,17.5988299829654,-19.4488998663318
Central Europe and the Baltics,2016,12874.699956166,102647939.0,,4326.76003363302,21.4019059496766,37.0938614451492
Caribbean small states,2016,13376.8057759012,4341333.0,,,7.84320261520548,-81.9826726459832
Arab World,2016,6042.19675439672,419808341.0,,2580.13088202581,3.1400778502401,-166.709839520834
Africa Western and Central,2016,1630.03943895258,429454743.0,20.9,215.358892109267,25.0687374257098,-114.575324375496
Africa Eastern and Southern,2016,1334.47050032928,623369401.0,16.3,568.568282249569,24.8747426736391,-26.5308116082362
Zimbabwe,2017,3445.44941020134,14812482.0,24.39999962,542.717959083427,55.1814329227917,22.2271727002231
Zambia,2017,1483.46577328065,17441320.0,12.19999981,719.383624633915,86.2374338169566,10.8790165895942
"Yemen, Rep.",2017,811.165970405745,33090921.0,,82.1071133076048,4.88401412002017,-15.5430073016129
West Bank and Gaza,2017,3620.36048715937,4454805.0,63.29999924,,8.3498023715415,
Virgin Islands (U.S.),2017,35365.0693039774,107281.0,64.3774942980087,,1.43454757311226,
Viet Nam,2017,2956.10992127753,95176977.0,58.1400000036297,1918.19498532718,45.1716093478926,18.9278038893355
"Venezuela, RB",2017,3791.33160682077,30565323.0,,2760.21948140381,51.4746640846626,-170.104677355241
Vanuatu,2017,3159.86055790126,278507.0,,,20.7310966449675,
Uzbekistan,2017,2190.60411562888,31819178.0,48.6999988524556,1582.3790294017,13.328329496876,-15.4708920311501
Uruguay,2017,19184.6502617082,3388438.0,70.3223543994698,3308.01389902958,98.2875844300536,39.2909394190717
United States,2017,59635.0984397965,326608609.0,87.2748891687657,12604.1625559233,17.2854220343839,8.10034813467893
United Kingdom,2017,40916.8115070354,65966000.0,90.4245504868553,4932.16202286026,30.154491759748,38.0304654846969
United Arab Emirates,2017,43733.6192287435,9223225.0,94.8199225383446,13672.1157729536,0.557695737471018,-163.562735811068
Ukraine,2017,2604.28759765625,45436041.0,58.8894794459775,2950.78525877728,8.80817124363124,37.0787870531022
Uganda,2017,765.218332297361,40177388.0,7.417900085,69.0687010315355,97.2312943029667,21.7751133948679
Tuvalu,2017,4165.66338700106,10869.0,35.20000076,,23.2667450058754,
Turks and Caicos Islands,2017,30014.2309523213,39913.0,,,0.102284350494374,
Turkmenistan,2017,5828.4816623489,6507061.0,,2679.55072190041,0.0131821225309675,-230.67380495554
Turkiye,2017,10756.3877677883,80312698.0,64.6846176835371,3262.78417392976,29.3458592491178,79.1725104847079
Tunisia,2017,3619.03247319953,11650498.0,55.5001550633671,1457.53426162555,2.68365656368775,52.3621384277953
Trinidad and Tobago,2017,17566.0999700656,1356633.0,70.59999847,6670.19009562645,0.0671457685294433,-89.0427720674429
Tonga,2017,4365.92932788383,105356.0,46.20080185,,9.32611311672684,
Togo,2017,792.765700965864,8057140.0,12.3602249692905,170.159634808381,29.226173541963,15.1421966166379
Timor-Leste,2017,1266.17771143471,1251703.0,24.20000076,,0.415435008388591,
Thailand,2017,6413.09182530343,71160187.0,52.8919293439676,2690.33862994205,20.2627968718758,47.6577862985132
Tanzania,2017,986.674011230469,55652890.0,14.46339989,107.972829443359,36.7172189181535,12.9016480033805
Tajikistan,2017,829.45714764957,9085946.0,21.95999908,1531.92633986599,95.5729270177763,24.1780734297045
Syrian Arab Republic,2017,851.502005254153,19224668.0,32.70000076,861.601355092322,3.64942395780317,66.5153610918997
Switzerland,2017,82254.3769269767,8451840.0,89.6861476710225,7584.85726185067,64.497116420559,60.5829805254047
Sweden,2017,53210.2233318965,10057698.0,93.0062669652127,13498.416834548,57.8892541856925,28.6965231394653
Suriname,2017,6049.52128553675,593713.0,48.94520187,2802.70096831297,50.057917109458,7.6422642638151
Sudan,2017,966.505676269531,42714306.0,18.60000038,311.581791824032,61.0266032643619,9.25919849775117
St. Vincent and the Grenadines,2017,7988.04445019298,105663.0,53.70000076,,14.0924840085288,
St. Martin (French part),2017,,36837.0,,,0.0970818342755982,
St. Lucia,2017,11333.1123822102,176342.0,59.16009903,,0.975355520810066,
St. Kitts and Nevis,2017,22464.9899633959,47050.0,67.78440094,,3.66546653363987,
Sri Lanka,2017,4398.88828068715,21453000.0,25.07550049,666.992961357386,30.0104386892178,
Spain,2017,28381.3425596906,46571232.0,84.6022457016524,5605.86415235912,32.8920740155082,80.8546276046496
South Sudan,2017,,10259154.0,4.1,50.5889666925752,0.123616236162362,-962.533674792963
South Africa,2017,6618.33508255701,57635162.0,56.16740036,3939.81715536776,4.18104603855229,-15.4268438091069
"Somalia, Fed. Rep.",2017,510.939952317726,14916629.0,,,4.62695514741948,
Solomon Islands,2017,2143.57670489272,685672.0,15.14840031,,7.81625300240192,
Slovenia,2017,23303.077705959,2066388.0,78.8854263554775,7218.87660981384,28.9135734411368,51.1019448090133
Slovak Republic,2017,17645.5298716761,5439232.0,81.6256675172655,5424.11134513108,24.6268656716418,61.8303015860407
Sint Maarten (Dutch part),2017,34701.3058494468,38996.0,,,0.0,
Singapore,2017,61236.251270627,5612253.0,84.4522678893074,9218.0448743134,4.27901206291037,275.903826650794
Sierra Leone,2017,779.186007841728,7379299.0,9.297100067,,75.2360315740598,
Seychelles,2017,17480.3651911372,95843.0,62.55310059,,2.28811360366098,
Serbia,2017,6548.03653824187,7020858.0,70.3308355269141,4709.39591713719,26.7277365366446,34.139277708288
Senegal,2017,1356.80518449031,15475002.0,29.64310074,263.069432882787,3.69584939895668,63.9234779132964
Saudi Arabia,2017,23929.2907135982,30977355.0,94.1755996113911,11201.0854380563,0.0184114400771668,-170.01284446789
Sao Tome and Principe,2017,1555.79477812888,206970.0,32.61640167,,4.92848683611187,
San Marino,2017,45192.0279766943,33825.0,60.18230057,,,
Samoa,2017,4307.59381964907,205415.0,,,36.0590684361176,
Rwanda,2017,758.300966509647,12202060.0,17.2,48.6803048009926,50.5372907153729,9.85553807758367
Russian Federation,2017,10658.9130859375,145293260.0,76.0081385339105,6734.1871192098,17.2774388460807,-91.767026435367
Romania,2017,10727.9822007426,19588715.0,63.7472821822484,2777.56861539922,38.3239703869603,23.494459981394
Qatar,2017,63279.8767486216,2545820.0,97.3888491654164,16835.4400546779,0.301422487597137,-420.581659623901
Puerto Rico (US),2017,30328.479490518,3410837.0,68.7407731407209,,3.3563378333735,
Portugal,2017,21442.3842768879,10300300.0,73.7912139515729,5014.1258021611,40.9009944305161,87.1736436597448
Poland,2017,13913.3402919927,37974826.0,75.9853659493832,4285.89192219077,14.4485202240929,38.8223890800057
Philippines,2017,3038.12124959289,108119693.0,41.59999847,796.441403140129,24.6852562200653,49.8100381952249
Peru,2017,6736.16693725487,31324637.0,50.4504121848143,1544.31159090527,57.2276564558324,2.06069726511088
Paraguay,2017,6152.2671153779,6338660.0,61.0757562215797,1901.03271038358,,-18.440096941221
Papua New Guinea,2017,2477.76530986323,9178714.0,11.20919991,,33.4073715148707,
Panama,2017,15694.6297518495,4098707.0,59.9506309038683,2265.10458054211,74.1503350842239,194.359692643469
Palau,2017,16401.7847567871,17812.0,,,3.37038365005378,
Pakistan,2017,1519.23459514248,223273967.0,13.77999973,495.991545669093,27.6815135266878,39.1478409126632
Oman,2017,17820.0661809335,4537396.0,80.18560028,7234.10520042773,0.0430812650452395,-191.670098235702
Norway,2017,76131.8384032764,5276968.0,96.3576012951191,24007.5361457564,97.8492507358844,-626.860755191734
Northern Mariana Islands,2017,31225.6049960968,49959.0,,,,
North Macedonia,2017,5955.2973863451,1898657.0,74.5168241807954,3464.55415591126,23.1439285714286,56.809794490599
Nigeria,2017,1876.34027111773,200254579.0,25.87789917,138.194093429444,22.2840172477798,-151.927044735209
Niger,2017,521.804130023434,21435446.0,10.2243115586561,56.1686470157887,2.63345195729537,-8.3574134471619
Nicaragua,2017,2182.61380995674,6316231.0,30.39999962,610.332332683843,56.0517127071823,44.4573342103688
New Zealand,2017,42950.3841711138,4813600.0,87.69999695,8662.12398205086,81.5165770609319,28.8259779776374
New Caledonia,2017,32354.7102832901,283546.0,82.0058408035186,,13.4521618992745,
Netherlands,2017,49513.6817346384,17131296.0,93.1972789115646,6727.97901571486,14.8803844085792,62.3248617993986
Nepal,2017,1034.28374906846,28011258.0,24.3,203.596711008124,,25.9075250788998
Nauru,2017,9656.97976571484,11324.0,62.38510132,,3.13121272365805,
Namibia,2017,5143.96072323076,2506853.0,36.83739853,1639.90469325485,85.3363844393593,73.8929385269388
Myanmar,2017,1272.82241815234,51894938.0,23.621081950267,299.682408330462,68.4994928491734,-26.8257191999692
Mozambique,2017,470.93856305196,28166393.0,7.7963266079129,472.868499704595,80.0875184219476,-123.059393541235
Morocco,2017,3296.52661132813,35446392.0,61.7622120123071,931.603983841289,15.3642553704317,95.1279323169679
Montenegro,2017,7674.2813940676,625982.0,71.2723325399382,4937.84166317881,45.1611603545528,41.3384348152667
Mongolia,2017,3645.96708669551,3148917.0,23.71430016,2148.35767344773,4.46971959515514,-374.491359496041
Monaco,2017,170663.375247872,37678.0,97.0530014,,,
Moldova,2017,3453.26727720294,2755189.0,71.76709747,2005.67002844451,6.38799355358582,80.8831465273944
"Micronesia, Fed. Sts.",2017,3279.10779039285,109481.0,35.30410004,,6.39269406392694,
Mexico,2017,9649.27816772402,123400057.0,53.0317886110982,2269.10754182229,15.9609952530472,11.4340419264569
Mauritius,2017,10986.7034093005,1264887.0,55.4032403002657,2317.99362314578,20.1991022763706,
Mauritania,2017,1615.00401327323,4210600.0,21.01720047,,13.9114686433896,
Marshall Islands,2017,4592.83457628576,46529.0,38.70119858,,2.40139355480901,
Malta,2017,30317.2443175543,467106.0,81.0119110762945,5071.65397147543,10.4215626892792,450.181459427082
Mali,2017,924.057531692284,19813011.0,18.89999962,,61.2554415555594,
Maldives,2017,10509.628805812,458287.0,64.95500183,,2.83466002309048,
Malaysia,2017,9862.54806612235,32355644.0,80.1404790103961,4699.08742969233,17.0428740767758,-9.46619716840316
Malawi,2017,495.769683367165,18039715.0,7.0,,84.490707757445,
Madagascar,2017,491.866848718929,26788375.0,6.406000137,81.4532423112638,36.6047120418848,13.7006490799738
"Macao SAR, China",2017,77570.9876166977,648400.0,83.1740890688259,,,
Luxembourg,2017,110193.213797228,596336.0,97.3629603241751,13847.8978294116,86.6532438478747,110.172685055954
Lithuania,2017,16800.1510246099,2842639.0,77.6152565124514,4203.84016401661,74.4411272987819,75.129197329922
Liechtenstein,2017,170547.092298954,37962.0,99.54660034,,,
Libya,2017,9965.83236729757,6738770.0,47.5,3991.82640155399,0.0234067485952946,-172.417316925856
Liberia,2017,699.269095727404,4848925.0,16.29999924,,57.3764787752262,
Lesotho,2017,1069.36673247542,2157110.0,39.0,,99.880810488677,
Lebanon,2017,8608.21084982387,6160128.0,78.18080139,3169.41466151353,2.38504989644135,100.790008118141
Latvia,2017,15132.4958333982,1942248.0,80.1140770037369,3600.46708762218,72.5229053246581,48.1886831376255
Lao PDR,2017,2432.43059478511,7018147.0,25.51040077,759.744701842238,62.8591707976566,-18.4440867246843
Kyrgyz Republic,2017,1221.39046807082,6306696.0,50.80530167,1816.16491424353,91.5586927093405,48.9552275889485
Kuwait,2017,29047.6536135703,4154812.0,97.9999893344615,15957.8820894905,0.0704099576853327,-316.191700855716
Kosovo,2017,4009.32022050863,1791019.0,83.8935968102791,,3.0451054770333,
"Korea, Rep.",2017,33296.9845439195,51361911.0,95.0694218761004,10811.7667195054,3.97507067547113,88.471036646429
"Korea, Dem. People's Rep.",2017,,25817709.0,,767.88378085755,50.7343922534613,-1.00236537524
Kiribati,2017,1853.05122713319,120275.0,25.30960083,,16.9038528288789,
Kenya,2017,1667.48447230835,49197766.0,17.82710075,175.597404158555,81.4669820428654,23.1441579407064
Kazakhstan,2017,8943.08416791984,18651931.0,76.4267482325439,4955.03655894931,11.3313888135199,-159.17985508135
Jordan,2017,4065.61628749384,10234226.0,64.5,1830.03580339148,6.68083156473085,98.8616582684381
Japan,2017,38834.0529341227,126972000.0,91.7265472366635,8190.60107740289,16.1973831664999,93.0886712405363
Jamaica,2017,5605.43541173019,2815764.0,55.0720670507751,1146.04775116096,11.6884422110553,113.83416343848
Italy,2017,32844.115660604,60002252.0,63.0773469984291,5248.5196722283,35.7422506169084,81.1780064494272
Israel,2017,41138.470964272,8713300.0,81.5811835871611,6844.59389668667,2.87841711735674,74.1220928819656
Isle of Man,2017,83481.3038489014,83609.0,,,,
Ireland,2017,72161.4047531385,4827445.0,84.1140070623844,5829.58480106972,29.3129335096945,71.4047045896876
Iraq,2017,4759.2846435467,39337353.0,25.96920013,1156.81398288288,2.43831522924574,-404.958840172483
"Iran, Islamic Rep.",2017,6000.93346404409,85026754.0,64.0439736249513,3178.83474653166,5.01657974624426,-53.5976964323682
Indonesia,2017,3798.88326174526,267346658.0,32.335806250688,951.049853781976,15.7714127577141,-100.401414525223
India,2017,1950.10468280866,1359657400.0,18.20000076,918.313686962613,14.1593786090421,37.4713105330607
Iceland,2017,72976.3729990975,343400.0,98.2552011867973,54301.1065812464,,
Hungary,2017,14736.1668157258,9726756.0,76.7505471201922,4352.6330875371,10.5726872246696,62.7320595622535
"Hong Kong SAR, China",2017,46160.429791493,7393200.0,89.4159446487565,6290.10442027809,0.39483424742658,230.018642326729
Honduras,2017,2413.0076562942,9588137.0,31.7357924661485,737.160931263289,61.2311776574281,61.5530399566282
Haiti,2017,1395.23945184461,10817754.0,27.20000076,83.2890080510243,12.3758262511804,
Guyana,2017,6178.6650437298,768479.0,42.6753006,,7.8252957233849,
Guinea-Bissau,2017,783.123186602022,1877072.0,14.80000019,,1.97784810126582,
Guinea,2017,833.598621691121,12385659.0,18.70000076,,69.298370922306,
Guatemala,2017,4324.99768915601,16567357.0,37.90000153,633.172810847258,66.5006552069683,35.5112619561864
Guam,2017,36779.0078903909,163490.0,80.5054655600831,,3.57076194731811,
Grenada,2017,9751.42661155932,115438.0,54.20000076,,1.47065357444351,
Greenland,2017,50765.7494665372,56172.0,69.4824617821988,,71.2452522097192,
Greece,2017,18631.9930129293,10754679.0,69.8929706543154,5616.3461503593,25.1118409148482,81.8522814918663
Gibraltar,2017,,34245.0,,7621.5505913272,,
Ghana,2017,2012.28662641265,30008354.0,37.88420105,408.852814786176,40.3716417910448,-37.0331149423012
Germany,2017,45553.9341495339,82657002.0,84.3941537010844,6947.26382648139,34.0095116739047,66.6211966116221
Georgia,2017,4418.75206546679,3728004.0,59.7055045962571,3068.39799528112,80.6424421125661,74.4071642956491
"Gambia, The",2017,642.522641296331,2342189.0,22.5156002,,1.42922770659997,
Gabon,2017,6921.73373135624,2156900.0,51.60490036,1038.99114469841,34.1433891992551,-195.861340221315
French Polynesia,2017,20826.9312492172,280087.0,72.7038953132942,,30.9108400017491,
France,2017,38687.1626407164,66918020.0,80.5024597243607,7229.03935292766,17.3813942159824,50.6501252511912
Finland,2017,46085.0174739036,5508214.0,87.4689290730615,15464.1776808236,46.6140130029768,45.2671537059778
Fiji,2017,5826.84814459328,918759.0,53.6473999,,51.2531136749908,
Faroe Islands,2017,59387.353086482,50180.0,97.5819589384468,,51.1217469338917,
Ethiopia,2017,696.348429076216,109666481.0,15.62440014,80.8177660045461,95.0159365558912,10.5205015940586
Eswatini,2017,3853.09956569679,1158195.0,35.33160019,1145.7483411688,71.3216783216783,29.762890010759
Estonia,2017,20851.5223496861,1317384.0,88.1024568740199,7322.84588244582,14.1224924012158,4.81112411843652
Eritrea,2017,,3150347.0,2.496099949,104.115514894074,6.22849462365591,
Equatorial Guinea,2017,7809.10465655488,1562396.0,26.23999977,757.170397261642,9.55963990997749,-780.572064499325
El Salvador,2017,4020.12671373919,6213533.0,33.8207289048526,1016.81281808594,74.8524797114518,54.9469270082557
"Egypt, Arab Rep.",2017,2395.10333299491,103696057.0,44.9502042452857,1564.91967674335,8.12286536681618,14.1299520398099
Ecuador,2017,6233.32244797718,16759519.0,55.79999924,1451.35430199399,73.6923982449256,-104.550857908294
Dominican Republic,2017,7412.71571571512,10666843.0,67.5712453277737,1567.19284234333,15.1644171139715,93.0408093977049
Dominica,2017,8224.64896571414,68496.0,69.61969757,,32.4558365084863,
Djibouti,2017,2618.95521147369,1054841.0,55.6814092453962,,1.00671140939597,
Denmark,2017,57521.5514992225,5764980.0,97.0993621555621,5885.01607984763,70.2659725356199,12.4713219097749
Czechia,2017,20913.197632212,10594438.0,78.7191728513432,6573.73236787076,12.4026029222569,37.2880141258682
Cyprus,2017,26247.44921875,1254275.0,80.743188971932,3807.7774012876,8.69724220623501,
Curacao,2017,18938.2440965187,160175.0,68.1272162511339,4957.07819572343,20.2839506172839,223.771251931993
Cuba,2017,8610.60829605429,11247829.0,57.1484043170788,1545.27598170278,3.84293219184746,55.238831093573
Croatia,2017,13901.7878144679,4041407.0,67.0961920368478,4249.01525632039,61.0531586414087,54.2575633620537
Cote d'Ivoire,2017,1964.29930338343,26733372.0,43.8399208514876,272.655465984613,19.0067761997587,3.01472428938805
Costa Rica,2017,12317.0902771304,4913177.0,71.5816646195022,2065.46599074285,98.7375187109272,60.5187406296853
"Congo, Rep.",2017,2211.63309874797,5351011.0,8.649999619,306.297258592815,41.6533918326021,-463.76083273604
"Congo, Dem. Rep.",2017,431.052559128788,87083398.0,,110.250635833021,,-0.327630695896901
Comoros,2017,1423.9248027797,756669.0,8.478199959,,0.0,
Colombia,2017,6479.53231292429,48131078.0,62.2598803162841,1533.06352290717,74.4765766902119,-250.107607124827
China,2017,8979.67652709856,1396215000.0,54.3,4571.04242541442,25.0386725537724,20.4189899878205
Chile,2017,14879.9086227187,18558868.0,82.3274869338464,4053.47998595604,44.1018340193598,68.361001924862
Channel Islands,2017,55806.3554257428,164319.0,,,,
Chad,2017,854.46120040098,15622759.0,6.351900101,13.313909534161,6.23154362416107,-157.66185165781
Central African Republic,2017,432.324025684263,4793511.0,4.0,,96.473071423708,
Cayman Islands,2017,80053.9442657031,64535.0,81.0676932508161,,1.29345969474902,
Canada,2017,45129.628116623,36545075.0,92.70140076,15477.324919979,66.5646304151468,-71.7314725772424
Cameroon,2017,1496.08951771242,24128601.0,23.2029719748646,263.504709618266,63.1284619188922,-20.5648342065935
Cambodia,2017,1826.35391688754,16073372.0,32.9002785437986,436.996045384876,41.0815736187446,
Cabo Verde,2017,3893.09571382506,512893.0,57.1621463484891,,17.6363978722403,
Burundi,2017,246.060725714184,11506762.0,2.6607485347534,,84.064028457092,
Burkina Faso,2017,709.091535894695,19894407.0,7.790400028,112.192336268178,7.87602852441031,
Bulgaria,2017,8696.68930427924,6803468.0,63.4101013837926,5387.98742053318,14.8994782074893,40.266772200286
Brunei Darussalam,2017,28024.3824580252,432772.0,94.86669922,8494.08002366142,0.0377676208804426,-332.169019646559
British Virgin Islands,2017,,32699.0,77.7042682926829,,1.57719660472585,
Brazil,2017,10080.5078722821,204703445.0,67.4712845236305,2610.16613569938,78.4181545870035,1.14058560979895
Botswana,2017,7104.96401088027,2266747.0,43.57640076,1618.17794398757,0.158919233004067,31.8986800092167
Bosnia and Herzegovina,2017,5345.01978766473,3428682.0,64.8920205128383,3864.45870454011,24.4238958510768,34.076435377041
Bolivia,2017,4048.40119739839,11344587.0,43.83229828,772.879612100467,25.1789648721679,-132.556085404388
Bhutan,2017,3435.28804735662,754335.0,54.33549881,,99.9961154589197,
Bermuda,2017,112339.425587467,63578.0,98.37,,,
Benin,2017,1054.97408066814,12039780.0,18.7,95.1014055074096,1.63444108761329,
Belize,2017,6071.85451846453,373202.0,48.8771019,,86.6896254842876,
Belgium,2017,44035.3239358548,11375158.0,87.6796808175598,7801.64987598414,19.5541393920502,86.9380442337664
Belarus,2017,5785.54491935194,9458989.0,74.4364454136036,3618.56853835013,2.18455743879473,84.8940442128735
Barbados,2017,20284.5762052461,280171.0,71.14849854,,2.31115908273211,
Bangladesh,2017,1811.08221668646,162186147.0,21.5,441.165915360206,1.85101564738142,23.889970217061
Bahrain,2017,24784.7693514607,1501116.0,95.8781357543453,18552.197165309,0.0323353293413174,-56.809980288761
"Bahamas, The",2017,31875.4881749619,390485.0,80.59999847,,0.22405023958657,
Azerbaijan,2017,4147.1981423222,9854033.0,79.0,2120.55307710051,8.125,-278.235862973283
Austria,2017,47163.7425775142,8797566.0,87.9355865856062,8458.13489776604,77.0241854074365,65.9463812391604
Australia,2017,54117.547718609,24592588.0,86.5450488476768,10040.7488630314,15.6784702494681,-213.039219172204
Aruba,2017,28440.0416881491,108735.0,97.17,,14.6995368050798,
Armenia,2017,3869.05373867752,2979400.0,64.7448843250726,2006.10861247231,29.2530585962653,68.960568280661
Argentina,2017,14532.5009308511,44288894.0,74.2949068657957,3005.76483124641,24.5224932026036,13.2189146873857
Antigua and Barbuda,2017,16965.7288273816,90468.0,70.54419708,,1.84609239021885,
Angola,2017,2790.71886869768,30234839.0,26.0,315.199297075801,84.2238569699227,-564.384879106892
Andorra,2017,40672.9717424447,73763.0,91.5674670273926,,96.0408086858854,
American Samoa,2017,11863.6839452565,51586.0,,,4.58748221906117,
Algeria,2017,4554.66753957828,41689299.0,47.69110107,1554.49963310729,0.835473177405351,-169.879215032606
Albania,2017,5006.36012951959,2648285.0,62.40000153,2327.54405209409,,38.8336005323813
Afghanistan,2017,525.469770891619,35688935.0,13.5,,86.8645836678334,
World,2017,10747.764306505,7614523410.0,46.3,3206.18534308225,24.4915910955887,-0.687797341343947
Upper middle income,2017,8064.20583627107,2731150081.0,57.7,3462.33181090301,26.5793839709719,-2.042248827855
Sub-Saharan Africa (IDA & IBRD countries),2017,1546.91774199323,1080941647.0,19.9,414.571327690808,27.641048469055,-50.1255042176457
Sub-Saharan Africa (excluding high income),2017,1641.39239957439,971179323.0,20.4,456.864154351788,25.7176751655467,-56.0964887715015
Sub-Saharan Africa,2017,1546.91774199323,1080941647.0,20.0,414.571327690808,27.641048469055,-50.1255042176457
South Asia (IDA & IBRD),2017,1956.06707554186,1572520427.0,18.8,852.891454962257,14.4016101459949,36.7163341462788
South Asia,2017,1956.06707554186,1572520427.0,18.8,852.891454962257,14.4016101459949,36.7163341462788
Small states,2017,11304.5050810878,18865506.0,55.6,,43.2453738459394,-75.8744939045784
Pre-demographic dividend,2017,1338.96011884626,920568701.0,,228.800723100351,36.8186787702916,-128.344920738793
Post-demographic dividend,2017,43114.2688521392,1107161559.0,,8915.76430856306,24.9403706434333,24.6832343322198
Pacific island small states,2017,4099.79965867267,2509999.0,,,36.9921894323735,
Other small states,2017,11950.9740553004,11989367.0,,,53.3839408442214,
OECD members,2017,37605.270624989,1348127258.0,,7807.3349066576,25.7475317483513,21.8546848614741
Not classified,2017,,,,,,
North America,2017,58184.8571647569,363217262.0,87.8,12893.2961616328,23.888017616001,-1.62980705527496
Middle income,2017,4982.00575599033,5579081195.0,,2103.13678220208,25.4316738485706,2.74339685192891
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2017,2854.66192638041,652312809.0,34.6,1280.20247568237,8.36303766815127,-56.0769595552241
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",2017,2859.85560174494,656767614.0,34.8,1280.20247568237,8.36303013688269,-56.076959555224
"Middle East, North Africa, Afghanistan & Pakistan",2017,5279.47951180077,718887744.0,39.7,2203.04098325975,4.83209526910006,-111.998680954427
Lower middle income,2017,2026.19304074045,2847931114.0,24.4,784.598718477468,20.9910731199661,18.1932438399008
Low income,2017,634.710788724745,514890519.0,11.4,220.349052071195,51.3936087519195,-7.6393183086939
