country,year,gdp_per_capita,internet_users_pct,population,gdp_scaled,internet_scaled,population_scaled,development_score,scale_score,ai_demand_score_weighted,energy_capacity_score,energy_capacity_pos,ai_risk_score
Oman,2016,17110.1897460545,76.8453904741456,4390877.0,0.6786109816756235,0.6204842152707972,-0.40357119174367156,0.6495475984732104,-0.40357119174367156,0.3877210700791105,0.6699473175378405,2.5022332824811073,0.15495000917526877
Norway,2016,70867.3609970749,97.2982036675068,5234519.0,1.6852220886389127,0.9730024456533022,-0.33955202007738305,1.3291122671461073,-0.33955202007738305,0.929751686414875,4.255650895827921,6.087936860771189,0.15272032343270703
Nigeria,2016,2070.4127339595,24.13750076,195443700.0,-0.8170430154492568,-1.0876436128117664,0.9791084269030091,-0.9523433141305115,0.9791084269030091,-0.4627153639380688,-0.7883034577306864,1.0439825072125806,-0.443221376547307
Niger,2016,502.706475406446,4.322800159,20685753.0,-1.8186256126837355,-3.4334647158216307,0.16101846459131067,-2.626045164252683,0.16101846459131067,-1.888908279463237,-0.8211564984540285,1.0111294664892383,-1.8681171324397765
Nicaragua,2016,2131.68704828322,24.57180023,6232666.0,-0.796393689372061,-1.0617588387496335,-0.275976079297133,-0.9290762640608472,-0.275976079297133,-0.7591670891354794,-0.7075237810439899,1.124762183899277,-0.6749578710973654
New Zealand,2016,40113.7195382428,86.5,4714100.0,1.282121362394974,0.7971567362476103,-0.3776973699329596,1.0396390493212921,-0.3776973699329596,0.6974290601614134,1.0293846318946704,2.8616705968379375,0.2437139553839817
Netherlands,2016,46808.5291492503,90.4109589041096,17030314.0,1.3914484843262207,0.8632333203652502,0.09018585037477564,1.1273409023457355,0.09018585037477564,0.8812575184520196,0.6006808837247338,2.4329668486680007,0.3622151772986508
Nepal,2016,877.256454696737,20.70000076,27955462.0,-1.4248294655356375,-1.3098531306974581,0.2707250461772102,-1.3673412981165478,0.2707250461772102,-0.9606991204140627,-0.7976046011340963,1.0346813638091708,-0.9284975587820167
Namibia,2016,4395.68776162376,31.0333004,2439213.0,-0.2839342779821578,-0.7213224904996414,-0.6177091914562418,-0.5026283842408996,-0.6177091914562418,-0.5204638807317981,-0.49063320931756965,1.3416527556256972,-0.3879274115820475
Myanmar,2016,1229.19713491328,16.0,51495696.0,-1.1861263563207034,-1.678718600989398,0.49325303427818795,-1.4324224786550506,0.49325303427818795,-0.9386887943050236,-0.7781937973839799,1.0540921675592871,-0.8905187071814831
Mozambique,2016,441.489734819071,7.0,27337105.0,-1.9104093502180346,-2.8177664692932787,0.26257715240116514,-2.3640879097556566,0.26257715240116514,-1.6847377162395702,-0.7322800764145159,1.100005888528751,-1.5315715432150037
Morocco,2016,3140.85546875,58.271236420398,35023457.0,-0.5219622501738516,0.2085490989043135,0.352833734675232,-0.15670657563476903,0.352833734675232,-0.04758428178422293,-0.6423697598788752,1.1899162050643917,-0.03998960731999438
Mongolia,2016,3619.90026383792,22.2657705007562,3088856.0,-0.42144280604228906,-1.2045712687758952,-0.531695576845868,-0.8130070374090921,-0.531695576845868,-0.7231009606999459,-0.402806165071805,1.429479799871462,-0.5058490233754732
Moldova,2016,2847.08794770479,70.9999991066624,2803186.0,-0.591496584572174,0.5025274830365059,-0.5670459529278682,-0.044484550767834086,-0.5670459529278682,-0.20247550299805964,-0.43354949900435186,1.398736465938915,-0.14475600510075073
Mexico,2016,9097.92397674769,59.5404459967255,122251351.0,0.23124225590615038,0.24056623662256407,0.8081949022442791,0.23590424626435724,0.8081949022442791,0.3787438107414274,-0.3462010900692249,1.486084874874042,0.2548601477244219
Mauritius,2016,10095.1225574156,52.19129944,1263747.0,0.3049059216341803,0.045000461850413315,-0.8572516765726726,0.1749531917422968,-0.8572516765726726,-0.07660038884185139,-0.3506818076786951,1.4816041572645717,-0.05170098130885088
Mauritania,2016,1565.76575722696,19.23279953,4086657.0,-1.0148229122768213,-1.4156432785198239,-0.42972647245768425,-1.2152330953983226,-0.42972647245768425,-1.008835930507088,-0.682011015980444,1.150274948962823,-0.8770389474418552
Mali,2016,872.468587171653,14.0,19191289.0,-1.4287015689799418,-1.8678564948752012,0.1337022392285898,-1.6482790319275715,0.1337022392285898,-1.1918048409911497,-0.682011015980444,1.150274948962823,-1.036104317551011
Malaysia,2016,9476.53409809923,78.7883099275229,31789685.0,0.26011972552931645,0.6577370910498915,0.3175445442555745,0.458928408289604,0.3175445442555745,0.4136420081430822,0.13910812319531665,1.9713940881385836,0.20982208003557953
Malawi,2016,450.506105510719,6.300000191,17557739.0,-1.8961210466422476,-2.956136446069372,0.10129607845526595,-2.42612874635581,0.10129607845526595,-1.7677721551673626,-0.682011015980444,1.150274948962823,-1.5368257448024256
Madagascar,2016,453.970714522463,4.713699818,26099952.0,-1.8907064099108046,-3.326375012795502,0.24570722493874395,-2.6085407113531534,0.24570722493874395,-1.8590870122080616,-0.8208874875505137,1.0113984773927531,-1.8381350711546784
Lithuania,2016,14934.2702840428,74.3766455618662,2877325.0,0.5822721939060468,0.571784697719191,-0.557536871504645,0.5770284458126189,-0.557536871504645,0.2936493038879743,0.02733312511368891,1.8596190900569558,0.1579083079207261
Libya,2016,7525.80299308216,35.0,6632126.0,0.0968808741445655,-0.5449086266930508,-0.2533471069029328,-0.22401387627424268,-0.2533471069029328,-0.2153024464104748,-0.01598416562936609,1.8163017993139008,-0.11853891599502035
Liberia,2016,714.613063145659,15.69999981,4755608.0,-1.5698961186868783,-1.705623736774575,-0.3745039748724858,-1.6377599277307267,-0.3745039748724858,-1.318552749063974,-0.682011015980444,1.150274948962823,-1.1462935450805767
Lesotho,2016,992.491840678465,32.4538569477365,2130422.0,-1.337500622450608,-0.6557528799386559,-0.6670152201790621,-0.9966267511946321,-0.6670152201790621,-0.9312675620035383,-0.682011015980444,1.150274948962823,-0.8096043149016167
Lebanon,2016,8089.012088155,76.11000061,6323060.0,0.14799433246908442,0.6061410073502161,-0.2707309047077294,0.3770676699096503,-0.2707309047077294,0.20366435938327707,-0.24448778477776678,1.5877981801655001,0.12826841718766085
Latvia,2016,13838.5266823272,79.8420977843089,1959537.0,0.5282992121639977,0.6775643985818003,-0.697472591807151,0.6029318053728989,-0.697472591807151,0.27409907641744136,-0.07509932375271806,1.7571866411905488,0.155987457446029
Lao PDR,2016,2303.22156035363,21.87000084,6908802.0,-0.741596633521744,-1.2304979811838435,-0.23845904440414614,-0.9860473073527938,-0.23845904440414614,-0.7869277079240794,-0.6650226947518736,1.1672632701913934,-0.6741647133255968
Kyrgyz Republic,2016,1103.27489428412,40.52619934,6175338.0,-1.262616448603744,-0.3291106722003847,-0.27934214528402435,-0.7958635604020643,-0.27934214528402435,-0.6900708510326383,-0.4641881523628326,1.3680978125804342,-0.5044016916678369
Kuwait,2016,27323.6890735517,85.59999847,4004096.0,1.010153621875479,0.7815331606442658,-0.43716103994928435,0.8958433912598724,-0.43716103994928435,0.5683077949883635,2.568364854920732,4.400650819863999,0.12914176067391936
"Korea, Rep.",2016,30832.0628072516,92.8430256796075,51217803.0,1.0957185071886073,0.9029127091372346,0.4912819469151998,0.999315608162921,0.4912819469151998,0.877127337802275,1.4278874411172742,3.260173406060541,0.2690431546284403
Kenya,2016,1554.12610314423,16.6,48139687.0,-1.0201048577478689,-1.6263041822455815,0.46870432997632544,-1.3232045199967253,0.46870432997632544,-0.8600723243910197,-0.7981100776656169,1.0341758872776499,-0.8316499494636855
Kazakhstan,2016,7475.56688689424,74.5877264735738,18363600.0,0.09213737901172188,0.5760104775290457,0.1176429710983957,0.3340739282703838,0.1176429710983957,0.2678693615144537,0.18818296560638245,2.020468930549649,0.1325778176859084
Jordan,2016,3986.71677010853,56.15000153,10006367.0,-0.3530910558808342,0.15347635700400136,-0.10352380664408223,-0.09980734943841643,-0.10352380664408223,-0.11340064906195377,-0.4536070857594133,1.3786788791838536,-0.08225312708720421
Japan,2016,39375.4731620781,93.1827212821617,127076000.0,1.2689641319956835,0.9083728664953327,0.8222944360068113,1.088668499245508,0.8222944360068113,1.0310897650733426,0.8853251606058847,2.7176111255491517,0.37941034145015456
Jamaica,2016,5302.29553353854,44.3668563671334,2809915.0,-0.15113749120140896,-0.19544016495414718,-0.566172574493672,-0.17328882807777807,-0.566172574493672,-0.27040219783793307,-0.5911046811774424,1.2411812837658245,-0.21785874583728435
Italy,2016,31391.5692898108,61.3242527666303,60115223.0,1.108456974966211,0.28444792096337995,0.5496294070667995,0.6964524479647954,0.5496294070667995,0.6803469140903673,0.2578636785763721,2.0901496435196387,0.3255015334427058
Israel,2016,37671.5389138798,79.6531241815281,8546000.0,1.2376293804574787,0.674027897887143,-0.16099057631778876,0.9558286391723109,-0.16099057631778876,0.6907138723640444,0.6346204472521692,2.466906412195436,0.2799919238725153
Ireland,2016,64129.5571542383,83.5,4762722.0,1.6144570482686766,0.7444375208695121,-0.3739594624001614,1.1794472845690944,-0.3739594624001614,0.8128460860117596,0.40842280793226965,2.2407087728755366,0.36276293280568606
Iraq,2016,4334.42096404188,19.87719917,38469627.0,-0.2938741972034387,-1.368265413782936,0.38702093693500345,-0.8310698054931873,0.38702093693500345,-0.4996873394716522,-0.5977957201311533,1.2344902448121136,-0.40477220583278356
"Iran, Islamic Rep.",2016,5710.59947089104,53.2267716709857,83812228.0,-0.0985996863224765,0.074134899768188,0.6706824589672258,-0.012232393277144246,0.6706824589672258,0.15417795513168164,-0.19093090218309602,1.6413550627601707,0.09393333510204038
Indonesia,2016,3521.46943457574,25.447353701827,264627418.0,-0.4409648455862676,-1.010885236450556,1.0895009751733429,-0.7259250410184118,1.0895009751733429,-0.2578205271988659,-0.6414598518789939,1.190826113064273,-0.2165056042778854
India,2016,1707.50892912243,16.5,1343944296.0,-0.9534756130756833,-1.634914638067512,1.681456557907338,-1.2941951255715975,1.681456557907338,-0.533246229077068,-0.6473833171503377,1.1849026477929292,-0.45003378975506925
Hungary,2016,13215.8605277789,79.2594121273057,9759755.0,0.49569063673864744,0.6666331770660512,-0.11261393393925481,0.5811619069023493,-0.11261393393925481,0.4034443831837632,0.06197164888584267,1.8942576138291096,0.212982848921076
"Hong Kong SAR, China",2016,43734.1980702999,87.47941467087,7336600.0,1.343328649293453,0.8139773293304229,-0.21657390466507634,1.078652989311938,-0.21657390466507634,0.7680800488167601,0.5279406225227606,2.3602265874660278,0.3254264030816556
Honduras,2016,2307.34468351082,29.5282180796457,9412380.0,-0.7403302842957521,-0.7940450011294522,-0.1258156475334259,-0.7671876427126021,-0.1258156475334259,-0.6055017759969655,-0.6859147797204255,1.1463711852228413,-0.5281899822693668
Haiti,2016,1318.40268167953,22.79999924,10671457.0,-1.1365394706690417,-1.170265052733023,-0.08008259186026696,-1.1534022617010322,-0.08008259186026696,-0.8842292046892415,-0.8166180446873987,1.015667920255868,-0.8705888874254152
Guinea-Bissau,2016,679.665386626818,13.80000019,1831893.0,-1.6053616661725314,-1.8881404163809017,-0.7220092851109745,-1.7467510412767164,-0.7220092851109745,-1.4834961334800718,-0.682011015980444,1.150274948962823,-1.2896882913234848
Guinea,2016,711.996509782316,13.10000038,12073030.0,-1.5724908130521886,-1.9613582891657149,-0.03513101766576291,-1.7669245511089517,-0.03513101766576291,-1.3242544808453165,-0.682011015980444,1.150274948962823,-1.1512503876046043
Guatemala,2016,4060.13784737643,34.50930023,16268760.0,-0.3401679054932644,-0.565647837556791,0.0735210929868115,-0.45290787152502776,0.0735210929868115,-0.31566363209547976,-0.6981809394850638,1.134105025458203,-0.27833721305303694
Greece,2016,17919.2426377048,69.0879154723892,10775971.0,0.7113349478062704,0.461854310758745,-0.07653235452098278,0.5865946292825077,-0.07653235452098278,0.42704989925782316,0.3382039750111548,2.1704899399544217,0.19675276599844127
Ghana,2016,1912.47991339951,28.0,29356742.0,-0.8732192977838665,-0.8716500489695481,0.2885414111304513,-0.8724346733767073,0.2885414111304513,-0.5822298834702756,-0.7587718147056495,1.0735141502376173,-0.5423588346193683
Germany,2016,42948.9381932694,84.1652066441212,82348669.0,1.3304949950650171,0.7562869682711288,0.6642652324091665,1.043390981668073,0.6642652324091665,0.9629647450231936,0.6520617541500259,2.484347719093293,0.38761270719971713
Georgia,2016,4143.40125686315,58.4592896118725,3727505.0,-0.32579211747419606,0.21333595932090213,-0.4632350968182823,-0.05622807907664697,-0.4632350968182823,-0.17145803543193328,-0.22223684039510613,1.6100491245481607,-0.10649242486936586
"Gambia, The",2016,650.056501323611,19.90640068,2283769.0,-1.636864511393861,-1.366153230454072,-0.6416958146783179,-1.5015088709239666,-0.6416958146783179,-1.2933233888860491,-0.682011015980444,1.150274948962823,-1.124360214966178
Gabon,2016,6677.07003901644,48.0522995,2100306.0,0.012134524174257987,-0.0774128876824211,-0.6722013579912262,-0.03263918175408156,-0.6722013579912262,-0.19029104051695073,-0.6193709178912106,1.2129150470520562,-0.1568873607260837
France,2016,37024.2157133669,79.2698113207547,66724104.0,1.225352326067368,0.6668289612644118,0.5876240366773471,0.9460906436658899,0.5876240366773471,0.870437076038828,0.7170103931163093,2.549296358059576,0.3414420898091936
Finland,2016,43451.2562442158,87.7036499599455,5495303.0,1.3387312273757463,0.8178021763341969,-0.3218416099020815,1.0782667018549716,-0.3218416099020815,0.7412628501917472,2.468768688915177,4.3010546538584435,0.17234443871266922
Ethiopia,2016,641.651523286233,15.3669238595896,106718162.0,-1.6460685006706608,-1.7360673542093277,0.7586948939983569,-1.6910679274399942,0.7586948939983569,-1.07637725074194,-0.8177578778533302,1.0145280870899367,-1.0609634808922943
Eswatini,2016,3238.17611961364,28.56999969,1149507.0,-0.5003541059452753,-0.8422366513888607,-0.8917655945957129,-0.671295378667068,-0.8917655945957129,-0.7178658690131396,-0.6090683290262342,1.2232176359170328,-0.5868668403190276
Estonia,2016,18666.3736521706,87.2402327514547,1315790.0,0.7402678972489205,0.8098868343902028,-0.8425511158579149,0.7750773658195617,-0.8425511158579149,0.3689297719716605,0.6901278106355038,2.522413775578771,0.14626060781285144
Equatorial Guinea,2016,7453.19797948517,23.78000069,1508186.0,0.09001495219985838,-1.109288872549175,-0.7928389405728979,-0.5096369601746583,-0.7928389405728979,-0.5504548596554923,-0.6597041469867877,1.172581817956479,-0.469438337884856
El Salvador,2016,3901.34014965811,28.99710083,6200800.0,-0.3684211724548874,-0.820566407632929,-0.27784327982257434,-0.5944937900439082,-0.27784327982257434,-0.5040275316091236,-0.6200847429893218,1.212201221953945,-0.4157952677169245
"Egypt, Arab Rep.",2016,3270.6287768197,41.2480670885772,101644589.0,-0.4932927376993675,-0.3030677424971647,0.7409515929964637,-0.39818024009826614,0.7409515929964637,-0.11815290670463871,-0.5196250416389809,1.312660923304286,-0.09001022625646475
Ecuador,2016,5917.63771271481,54.0629247288864,16505139.0,-0.07337779997544917,0.09725805640304273,0.07877573366302491,0.01194012821379678,0.07877573366302491,0.02438313316664151,-0.5314630205499458,1.300822944393321,0.018744390442784923
Dominican Republic,2016,7160.44200982307,63.8708647408206,10551430.0,0.061634736165512675,0.3449656273037235,-0.08420293910728746,0.20330018173461809,-0.08420293910728746,0.12434112924568641,-0.5045231276026335,1.3277628373406334,0.09364709249938669
Djibouti,2016,2510.4300076241,30.79999924,1037653.0,-0.6806021837044048,-0.7323684544579551,-0.9290566227229531,-0.70648531908118,-0.9290566227229531,-0.7608339882227846,-0.682011015980444,1.150274948962823,-0.6614366320928848
Denmark,2016,54500.9260410217,96.9677852516645,5728010.0,1.4992213641501146,0.9679143918821027,-0.30673366885101216,1.2335678780161086,-0.30673366885101216,0.8617751656060288,0.42064757045794987,2.2529335354012168,0.38251246744061557
Czechia,2016,18753.9686718096,76.4811986951838,10566332.0,0.7435839308528296,0.6133979531548488,-0.08368883456838229,0.6784909420038392,-0.08368883456838229,0.4912006473032333,0.5427092169788745,2.3749951819221415,0.20682174475221152
Cyprus,2016,24280.056640625,75.9002054030125,1237112.0,0.926503197483427,0.6020240306124373,-0.8650111867621074,0.7642636140479322,-0.8650111867621074,0.365056893017197,-0.03784821909061307,1.7944377458526537,0.20343803726873502
Cuba,2016,8110.55874283616,42.9786751910106,11265612.0,0.14987838351967972,-0.24240149071379666,-0.06034554902918106,-0.04626155359705847,-0.06034554902918106,-0.0399755555992522,-0.5067533701779436,1.3255325947653231,-0.030158108338580396
Croatia,2016,12820.1653893008,72.6972696701463,4106867.0,0.4741600543161609,0.5377362972938613,-0.4279294599610092,0.5059481758050111,-0.4279294599610092,0.27088936078906356,0.024193416214237866,1.8564793811575049,0.1459156312418431
Cote d'Ivoire,2016,1862.59597081287,41.2078149304414,25989405.0,-0.8919304269046551,-0.3045081699353124,0.24416106883467384,-0.5982192984199837,0.24416106883467384,-0.40230976303055294,-0.7839459952497299,1.048339969693537,-0.38375887084431287
Costa Rica,2016,12091.0301606154,65.8804491942718,4866998.0,0.432686393326102,0.3910673415375705,-0.36607009232375615,0.41187686743183627,-0.36607009232375615,0.21843060378765145,-0.39393866639557595,1.4383472985476908,0.15186221297749322
"Congo, Rep.",2016,2093.10728558843,8.121899605,5222536.0,-0.8093246318209483,-2.6194508914080914,-0.3403868750019177,-1.7143877616145198,-0.3403868750019177,-1.3256343834716906,-0.770171008049116,1.0621149568941508,-1.2481081966382683
"Congo, Dem. Rep.",2016,459.765036590388,10.1,83956415.0,-1.8817422841643237,-2.322865707198736,0.6713085971017766,-2.10230399568153,0.6713085971017766,-1.397872761909843,-0.8122829657249614,1.0200029992183055,-1.370459462355624
Colombia,2016,5959.84250367574,58.1364935728703,47437512.0,-0.0683446968976763,0.20510989490200943,0.4633518677899605,0.06838259900216656,0.4633518677899605,0.1602885514041229,-0.5197334813332611,1.3125524836100058,0.12211972732950836
China,2016,8254.86859320357,53.2,1387790000.0,0.16236936290289888,0.07338867261986612,1.6931510302100974,0.1178790177613825,1.6931510302100974,0.513921538130637,0.0687551905350167,1.9010411554782836,0.2703368817921984
Chile,2016,13649.8520452803,83.5585860244169,18267221.0,0.5185760103040971,0.7454848637807605,0.115726106304677,0.6320304370424288,0.115726106304677,0.49728163302107425,0.05767256495551795,1.8899585298987849,0.26311774843425045
Chad,2016,861.831767630746,5.800000191,15114655.0,-1.4373804163946866,-3.0633538043806565,0.04671733288354139,-2.2503671103876717,0.04671733288354139,-1.635446664870219,-0.8322859649432669,1.0,-1.635446664870219
Canada,2016,42314.0615817218,91.16000366,36110803.0,1.3199463606345554,0.8755654555622456,0.363970972631891,1.0977559080984005,0.363970972631891,0.9254191968585809,2.5262819250837123,4.358567890026979,0.2123218497929265
Cameroon,2016,1441.7201725688,20.60000038,23454161.0,-1.0732487305832443,-1.3168329888839168,0.20677190555951458,-1.1950408597335804,0.20677190555951458,-0.8384980619527899,-0.7815485487427404,1.0507374162005265,-0.7980091400806916
Cambodia,2016,1675.19555711109,32.3984517141849,15852803.0,-0.9670008350343047,-0.6582576425038068,0.0640863351582465,-0.8126292387690557,0.0640863351582465,-0.6011689251004926,-0.7481374866221753,1.0841484783210915,-0.5545079268399293
Burundi,2016,232.937812100153,2.200000048,11239451.0,-2.361876148823216,-4.202401692462574,-0.061192442927658255,-3.282138920642895,-0.061192442927658255,-2.4308891626231017,-0.682011015980444,1.150274948962823,-2.1133113998657276
Burkina Faso,2016,663.742364842886,7.140999794,19334856.0,-1.6221289040114408,-2.7913648127127275,0.1364171514808467,-2.2067468583620844,0.1364171514808467,-1.5917249581838193,-0.8118449969670757,1.0204409679761912,-1.55984031231188
Bulgaria,2016,7822.49923292968,59.825547661014,6894139.0,0.12426626131386229,0.24766586505028215,-0.23923298217553124,0.1859660631820722,-0.23923298217553124,0.07658131174926086,0.2579631877862298,2.0902491527294966,0.03663740834400491
Brazil,2016,8836.28546025694,60.8725400681261,203218114.0,0.21057553850669722,0.27345568815854576,0.99331773154005,0.2420156133326215,0.99331773154005,0.42826913914318243,-0.28209042441863824,1.5501955405246286,0.27626781779945286
Botswana,2016,6749.05994339013,41.16859818,2234776.0,0.019729561344565674,-0.3059128669541597,-0.64959544900944,-0.14309165280479702,-0.64959544900944,-0.2615765411484896,-0.4816485849405238,1.3506373800027431,-0.19366896327714428
Bosnia and Herzegovina,2016,4928.5665903114,60.2565354318987,3473003.0,-0.20290085664637533,0.25833543474983844,-0.48899615088061094,0.027717289051731556,-0.48899615088061094,-0.11299197821625942,-0.05806389251479664,1.7742220724284703,-0.06368536384039085
Bolivia,2016,3035.87347732132,39.69749832,11180020.0,-0.546035079853325,-0.3595719179149676,-0.063123714707787,-0.4528034988841463,-0.063123714707787,-0.36004513188851545,-0.6726576266143505,1.1596283383289165,-0.31048321258461037
Benin,2016,1010.5338961993,14.5,11697842.0,-1.3247524635498458,-1.818306780132834,-0.04663093176257402,-1.57152962184134,-0.04663093176257402,-1.1779660914070738,-0.8154287767034633,1.0168571882398036,-1.1584380825847849
Belgium,2016,41854.5498296444,86.5164766644457,11331422.0,1.3122122543075967,0.797441262567144,-0.0582237884302115,1.0548267584373703,-0.0582237884302115,0.7894333965139861,0.8187409638076656,2.6510269287509325,0.29778399757181584
Belarus,2016,5039.77560949445,71.1130457603832,9469379.0,-0.18709865351656435,0.5048982375744158,-0.12361636614687971,0.1588997920289257,-0.12361636614687971,0.07097083020769984,-0.07575741578232568,1.7565285491609413,0.040404028867963
Bangladesh,2016,1649.28380858601,16.89909935,160811932.0,-0.9780362928025372,-1.600839368972532,0.9080621531652607,-1.2894378308875347,0.9080621531652607,-0.7244927579700858,-0.7476836602981477,1.0846023046451192,-0.6679801018928677
Bahrain,2016,23800.001440631,97.9999807024146,1423726.0,0.9123585462541991,0.9837524831546611,-0.8138319531191438,0.9480555147044301,-0.8138319531191438,0.5057987993260251,3.3307094040810394,5.162995369024307,0.09796615398119368
Azerbaijan,2016,3880.6852276838,78.2,9757812.0,-0.3721803255881163,0.6465536603546459,-0.11268646129063759,0.1371866673832648,-0.11268646129063759,0.04925003556622011,-0.36249023313258183,1.4697957318106851,0.03350808176966708
Austria,2016,45061.4993920192,84.3237425711653,8736668.0,1.3645059133789985,0.7590973393781254,-0.152952736754843,1.061801626378562,-0.152952736754843,0.7732482499452326,0.9257995673436159,2.758085532286883,0.280356878310474
Australia,2016,50084.4440606385,86.54000092,24190907.0,1.439362944884639,0.7978473969800505,0.21803840955084525,1.1186051709323448,0.21803840955084525,0.9095013692845845,1.3398079025854044,3.1720938675286714,0.2867195635648584
Armenia,2016,3524.42476874707,64.3460297653742,2992300.0,-0.44037080389308864,0.3559939926296014,-0.5432642677648312,-0.042188405631743614,-0.5432642677648312,-0.1873664910780828,-0.4319818737470831,1.4003040911961837,-0.1338041445826445
Argentina,2016,12699.9623137756,70.9689808206024,43900313.0,0.4674878152888381,0.5018763331633361,0.4351238222629305,0.4846820742260871,0.4351238222629305,0.47143279828843554,-0.17280637043371724,1.6594795945095497,0.2840847214079574
Angola,2016,2051.81462126253,23.20000076,29183070.0,-0.8234315155067621,-1.1450788588623504,0.28638001444693734,-0.9842551871845562,0.28638001444693734,-0.6585552031927931,-0.7643254892862509,1.067960475657016,-0.616647542866833
Algeria,2016,4424.98529027556,42.94549942,40850721.0,-0.27922990138224507,-0.2435418582083701,0.4088974026273551,-0.2613858797953076,0.4088974026273551,-0.09470726026898879,-0.5214559279953164,1.3108300369479506,-0.07224983987206982
Albania,2016,4457.63412207495,59.59999847,2689469.0,-0.27402394583733036,0.24205197642929163,-0.582131453169943,-0.015985984704019365,-0.582131453169943,-0.1704242498771658,-0.38017137242340143,1.4521145925198655,-0.11736281059019406
Afghanistan,2016,522.082215583898,11.0,34700612.0,-1.7918894875841906,-2.2050556122325964,0.34946032433955787,-1.9984725499083935,0.34946032433955787,-1.4011601782301957,-0.682011015980444,1.150274948962823,-1.2181089221264796
Small states,2016,10486.2161094903,50.9,18671045.0,0.3318266489931978,0.00786283545117659,0.12369114042099802,0.1698447422221872,0.12369114042099802,0.16640543711044042,-0.2730792104568143,1.5592067544864525,0.10672442037056752
Zimbabwe,2017,3445.44941020134,24.39999962,14812482.0,-0.45641915158575186,-1.0719454201803058,0.03936102404395885,-0.7641822858830288,0.03936102404395885,-0.547908301686418,-0.7193102283238431,1.1129757366194237,-0.4922913264494394
Zambia,2017,1483.46577328065,12.19999981,17441320.0,-1.0530436990814647,-2.0610294754148897,0.09887268565799576,-1.5570365872481773,0.09887268565799576,-1.1178596246132984,-0.681629414403806,1.1506565505394608,-0.9714972066071441
West Bank and Gaza,2017,3620.36048715937,63.29999924,4454805.0,-0.42135278083117145,0.33160877433341757,-0.3983059053662726,-0.04487200324887694,-0.3983059053662726,-0.15205451765734063,-0.682011015980444,1.150274948962823,-0.13218971498461715
Viet Nam,2017,2956.10992127753,58.1400000036297,95176977.0,-0.5648882458723568,0.20519949302483734,0.7170028678378874,-0.17984437642375972,0.7170028678378874,0.025115241169222202,-0.42593633636991957,1.4063496285733472,0.017858461835482564
Uzbekistan,2017,2190.60411562888,48.6999988524556,31819178.0,-0.7770907809274396,-0.05759010761087254,0.3178823414784231,-0.41734044426915606,0.3178823414784231,-0.25152226466517547,-0.49756213025113727,1.3347238346921295,-0.1884451735464754
Uruguay,2017,19184.6502617082,70.3223543994698,3388438.0,0.7596659373684791,0.488237772220586,-0.49797564609512057,0.6239518547945325,-0.49797564609512057,0.3502556837008166,-0.12950347995390052,1.7027824849893665,0.20569608084910732
United States,2017,59635.0984397965,87.2748891687657,326608609.0,1.5629893870491272,0.8104802156650713,1.1661580706408976,1.1867348013570993,1.1661580706408976,1.2004033479626504,1.8532612333927874,3.6855471983360544,0.325705596309988
United Kingdom,2017,40916.8115070354,90.4245504868553,65966000.0,1.2961620953998731,0.8634579885479748,0.5834615801403461,1.079810041973924,0.5834615801403461,0.966540529186827,0.21690918060436484,2.049195145547632,0.47166836759635516
United Arab Emirates,2017,43733.6192287435,94.8199225383446,9223225.0,1.3433192742958393,0.9344155215304564,-0.1332107455884473,1.1388673979131478,-0.1332107455884473,0.8310704558568837,2.0810437304661846,3.9133296954094514,0.21236913844283922
Ukraine,2017,2604.28759765625,58.8894794459775,45436041.0,-0.6546127779275179,0.22422967821167192,0.44764899121820717,-0.215191549857923,0.44764899121820717,-0.07145247599237022,-0.20569636032095728,1.6265896046223096,-0.04392778349826065
Uganda,2017,765.218332297361,7.417900085,40177388.0,-1.521497212353565,-2.7408214070596464,0.4028431725487265,-2.1311593097066055,0.4028431725487265,-1.4671755842751208,-0.8203343265854063,1.0119516383578606,-1.4498475309116279
Turkiye,2017,10756.3877677883,64.6846176835371,80312698.0,0.34984372237502737,0.3638036435326803,0.6551458676943344,0.3568236829538538,0.6551458676943344,0.43105523111003263,-0.13915047530996016,1.6931354896333066,0.25458992133192426
Tunisia,2017,3619.03247319953,55.5001550633671,11650498.0,-0.4216125874508106,0.13619501198589665,-0.048108216585583244,-0.142708787732457,-0.048108216585583244,-0.13300383493165624,-0.5241901252766843,1.3080958396665827,-0.10167743899067613
Togo,2017,792.765700965864,12.3602249692905,8057140.0,-1.4964779328466224,-2.0427973911920057,-0.1824478484778467,-1.769637662019314,-0.1824478484778467,-1.3591822221753127,-0.7987727591309792,1.0335132058122878,-1.3151087132041686
Timor-Leste,2017,1266.17771143471,24.20000076,1251703.0,-1.165147038000579,-1.0838911130871494,-0.8607399680770997,-1.1245190755438643,-0.8607399680770997,-1.0606056968000088,-0.682011015980444,1.150274948962823,-0.922045375113431
Thailand,2017,6413.09182530343,52.8919293439676,71160187.0,-0.01643383298875362,0.06477496105823408,0.6110711571471449,0.02417056403474023,0.6110711571471449,0.1688654924616667,-0.26124671826210827,1.5710392466811587,0.1074864888438639
Tanzania,2017,986.674011230469,14.46339989,55652890.0,-1.3416607924985628,-1.8218792291158459,0.5215335052502855,-1.5817700108072044,0.5215335052502855,-1.0439386708773997,-0.8120365103751127,1.0202494545681542,-1.0232190433458968
